,Age,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1314,45,Sales,2,4,Life Sciences,3,Female,67,3,2,Sales Executive,3,Married,5154,19665,4,22,4,2,2,10,3,4,8,7,5,7
1315,36,Research & Development,2,4,Other,4,Female,73,3,2,Research Scientist,2,Married,6962,19573,4,22,4,4,1,15,2,3,1,0,0,0
1316,43,Sales,2,4,Life Sciences,1,Male,92,3,2,Sales Executive,4,Married,5675,19246,1,20,4,3,1,7,5,3,7,7,7,7
1317,27,Research & Development,5,2,Life Sciences,4,Female,53,3,1,Laboratory Technician,4,Single,2379,19826,0,14,3,3,0,6,3,2,5,4,0,2
1318,29,Research & Development,20,1,Medical,4,Male,40,3,1,Laboratory Technician,4,Married,3812,7003,1,13,3,2,0,11,3,4,11,8,3,10
1319,32,Sales,10,4,Marketing,4,Male,79,3,2,Sales Executive,4,Single,4648,26075,8,13,3,3,0,4,2,4,0,0,0,0
1320,42,Research & Development,10,4,Technical Degree,3,Male,38,3,1,Research Scientist,3,Married,2936,6161,3,22,4,2,2,10,1,2,6,3,3,3
1321,47,Research & Development,9,4,Life Sciences,2,Female,64,3,1,Laboratory Technician,3,Single,2105,5411,4,12,3,3,0,7,2,3,2,2,2,0
1322,46,Research & Development,2,2,Life Sciences,4,Male,82,3,3,Manufacturing Director,4,Divorced,8578,19989,3,14,3,3,1,12,4,2,9,8,4,7
1323,28,Human Resources,1,2,Life Sciences,3,Male,43,3,1,Human Resources,4,Divorced,2706,10494,1,15,3,2,1,3,2,3,3,2,2,2
1324,29,Research & Development,29,1,Life Sciences,4,Male,93,1,2,Healthcare Representative,3,Divorced,6384,21143,8,17,3,4,2,11,3,3,7,0,1,6
1325,42,Research & Development,8,3,Life Sciences,4,Male,81,3,1,Laboratory Technician,3,Single,3968,13624,4,13,3,4,0,8,3,3,0,0,0,0
1326,32,Sales,2,4,Marketing,3,Male,82,2,2,Sales Executive,2,Single,9907,26186,7,12,3,3,0,7,3,2,2,2,2,2
1327,46,Sales,3,3,Technical Degree,1,Female,45,4,4,Sales Executive,1,Divorced,13225,7739,2,12,3,4,1,25,5,3,19,17,2,8
1328,27,Sales,23,1,Medical,2,Female,36,2,2,Sales Representative,3,Married,3540,7018,1,21,4,4,1,9,5,3,9,8,5,8
1329,29,Human Resources,6,1,Medical,4,Male,87,2,1,Human Resources,2,Married,2804,15434,1,11,3,4,0,1,3,3,1,0,0,0
1330,43,Research & Development,6,3,Medical,1,Female,81,2,5,Manager,3,Married,19392,22539,7,13,3,4,0,21,2,3,16,12,6,14
1331,48,Research & Development,10,3,Life Sciences,4,Male,91,2,5,Research Director,2,Married,19665,13583,4,12,3,4,0,29,3,3,22,10,12,9
1332,29,Research & Development,24,2,Life Sciences,4,Male,73,2,1,Research Scientist,4,Single,2439,14753,1,24,4,2,0,1,3,2,1,0,1,0
1333,46,Sales,10,3,Life Sciences,3,Female,64,3,3,Sales Executive,2,Married,7314,14011,5,21,4,3,3,14,2,3,8,7,0,7
1334,27,Research & Development,15,3,Life Sciences,4,Female,77,2,1,Research Scientist,1,Married,4774,23844,0,19,3,4,1,8,2,2,7,6,7,3
1335,39,Research & Development,19,4,Other,4,Male,41,3,2,Research Scientist,4,Divorced,3902,5141,8,14,3,2,3,7,2,3,2,2,2,2
1336,55,Research & Development,2,4,Technical Degree,2,Male,98,2,1,Research Scientist,4,Married,2662,7975,8,20,4,2,1,19,2,4,5,2,0,4
1337,28,Sales,3,3,Medical,2,Female,78,3,1,Sales Representative,2,Married,2856,3692,1,19,3,4,1,1,3,3,1,0,0,0
1338,30,Sales,9,3,Medical,2,Male,89,3,1,Sales Representative,4,Single,1081,16019,1,13,3,3,0,1,3,2,1,0,0,0
1339,22,Research & Development,7,1,Life Sciences,4,Male,75,3,1,Research Scientist,2,Single,2472,26092,1,23,4,1,0,1,2,3,1,0,0,0
1340,36,Sales,10,4,Technical Degree,2,Female,63,2,2,Sales Executive,3,Married,5673,6060,1,13,3,1,1,10,4,3,10,9,1,7
1341,31,Research & Development,20,3,Life Sciences,2,Male,89,3,2,Laboratory Technician,3,Divorced,4197,18624,1,11,3,1,1,10,2,3,10,8,0,2
1342,34,Sales,4,3,Life Sciences,3,Male,64,3,3,Sales Executive,4,Married,9713,24444,2,13,3,4,3,9,3,3,5,3,1,0
1343,29,Research & Development,7,3,Life Sciences,4,Male,59,3,1,Laboratory Technician,1,Single,2062,19384,3,14,3,2,0,11,2,3,3,2,1,2
1344,37,Research & Development,7,4,Medical,4,Male,78,3,2,Research Scientist,1,Married,4284,13588,5,22,4,3,1,16,2,3,5,3,0,4
1345,35,Research & Development,16,2,Other,4,Female,44,2,2,Manufacturing Director,2,Married,4788,25388,0,11,3,4,0,4,2,3,3,2,0,2
1346,45,Research & Development,25,2,Life Sciences,2,Female,93,2,2,Manufacturing Director,4,Married,5906,23888,0,13,3,4,2,10,2,2,9,8,3,8
1347,36,Human Resources,2,1,Human Resources,2,Male,94,2,2,Human Resources,4,Single,3886,4223,1,21,4,4,0,10,2,2,10,1,0,8
1348,40,Research & Development,1,4,Life Sciences,1,Male,98,3,4,Manager,1,Divorced,16823,18991,2,11,3,1,1,22,3,3,19,7,11,16
1349,26,Research & Development,1,2,Life Sciences,2,Female,90,2,1,Research Scientist,3,Married,2933,14908,1,13,3,3,1,1,3,2,1,0,1,0
1350,27,Sales,2,2,Medical,1,Female,89,4,2,Sales Executive,3,Single,6500,26997,0,14,3,2,0,9,5,2,8,7,0,7
1351,48,Research & Development,22,3,Medical,4,Female,58,3,4,Manager,4,Divorced,17174,2437,3,11,3,2,1,24,3,3,22,17,4,7
1352,44,Research & Development,1,4,Life Sciences,2,Male,78,4,2,Healthcare Representative,1,Married,5033,9364,2,15,3,4,1,10,5,3,2,0,2,2
1353,34,Research & Development,16,4,Technical Degree,4,Male,85,1,1,Research Scientist,1,Married,2307,14460,1,23,4,2,1,5,2,3,5,2,3,0
1354,56,Research & Development,24,2,Life Sciences,1,Male,97,3,1,Laboratory Technician,4,Single,2587,10261,1,16,3,4,0,5,3,3,4,2,1,0
1355,36,Sales,17,2,Marketing,3,Male,33,2,2,Sales Executive,2,Married,5507,16822,2,16,3,3,2,12,1,1,4,2,1,3
1356,41,Sales,8,3,Marketing,3,Female,54,3,2,Sales Executive,2,Married,4393,26841,5,21,4,3,1,14,3,3,5,4,1,4
1357,42,Research & Development,6,3,Medical,3,Male,83,3,3,Research Director,1,Married,13348,14842,9,13,3,2,1,18,3,4,13,7,5,7
1358,31,Sales,10,2,Medical,3,Female,86,3,2,Sales Executive,4,Divorced,6583,20115,2,11,3,4,1,8,2,3,5,2,1,4
1359,34,Sales,3,1,Medical,4,Female,75,2,2,Sales Executive,4,Married,8103,16495,3,12,3,3,0,9,3,2,4,2,0,1
1360,31,Research & Development,4,3,Medical,1,Female,62,4,1,Laboratory Technician,3,Divorced,3978,16031,8,12,3,2,1,4,0,2,2,2,2,2
1361,26,Research & Development,6,3,Other,3,Male,61,4,1,Laboratory Technician,4,Married,2544,7102,0,18,3,1,1,8,3,3,7,7,7,7
1362,45,Research & Development,1,4,Medical,2,Male,44,3,2,Healthcare Representative,3,Single,5399,14511,4,12,3,3,0,12,3,3,4,2,0,3
1363,33,Sales,10,4,Marketing,2,Male,43,3,2,Sales Executive,3,Single,5487,10410,1,14,3,2,0,10,2,2,10,4,0,9
1364,28,Sales,1,2,Life Sciences,3,Male,42,2,2,Sales Executive,4,Married,6834,19255,1,12,3,3,1,7,2,3,7,7,0,7
1365,29,Sales,24,3,Technical Degree,3,Male,45,4,1,Sales Representative,1,Single,1091,10642,1,17,3,4,0,1,3,3,1,0,0,0
1366,39,Sales,21,4,Life Sciences,1,Female,32,1,2,Sales Executive,3,Married,5736,3987,6,19,3,3,1,10,1,3,3,2,1,2
1367,27,Research & Development,2,4,Technical Degree,2,Male,41,3,1,Research Scientist,2,Married,2226,6073,1,11,3,3,1,6,3,2,5,3,1,2
1368,34,Research & Development,22,4,Other,3,Male,86,2,2,Research Scientist,4,Married,5747,26496,1,15,3,2,0,16,3,3,15,10,6,11
1369,28,Sales,13,2,Marketing,4,Female,84,3,2,Sales Executive,3,Single,9854,23352,3,11,3,4,0,6,0,3,2,0,2,2
1370,47,Research & Development,14,4,Technical Degree,3,Male,64,3,2,Research Scientist,2,Married,5467,2125,8,18,3,3,1,16,4,4,8,7,1,7
1371,56,Sales,11,5,Marketing,4,Female,89,2,2,Sales Executive,1,Married,5380,20328,4,16,3,3,1,6,3,3,0,0,0,0
1372,39,Research & Development,9,2,Medical,1,Male,87,3,2,Manufacturing Director,1,Married,5151,12315,1,25,4,4,1,10,3,3,10,0,7,9
1373,38,Research & Development,8,3,Medical,4,Female,58,2,2,Research Scientist,2,Divorced,2133,18115,1,16,3,3,1,20,3,3,20,11,0,7
1374,58,Sales,21,3,Life Sciences,4,Female,72,3,4,Manager,4,Married,17875,11761,4,13,3,3,1,29,2,2,1,0,0,0
1375,32,Research & Development,5,2,Life Sciences,1,Female,47,4,1,Research Scientist,3,Single,2432,15318,3,14,3,1,0,8,2,3,4,1,0,3
1376,38,Research & Development,9,2,Life Sciences,2,Male,71,3,1,Research Scientist,4,Divorced,4771,14293,2,19,3,4,2,10,0,4,5,2,0,3
1377,49,Research & Development,2,1,Life Sciences,2,Male,42,3,5,Research Director,4,Married,19161,13738,3,15,3,4,0,28,3,3,5,4,4,3
1378,42,Sales,12,4,Marketing,2,Male,77,3,2,Sales Executive,4,Divorced,5087,2900,3,12,3,3,2,14,4,3,0,0,0,0
1379,27,Human Resources,22,3,Human Resources,1,Female,58,2,1,Human Resources,2,Married,2863,19555,1,12,3,1,0,1,2,3,1,0,0,0
1380,35,Sales,18,4,Medical,2,Male,71,3,2,Sales Executive,1,Married,5561,15975,0,16,3,4,1,6,2,1,5,3,0,4
1381,28,Research & Development,16,3,Medical,3,Male,49,3,1,Research Scientist,3,Single,2144,2122,1,14,3,3,0,5,3,2,5,3,1,4
1382,31,Research & Development,3,2,Medical,3,Male,48,3,1,Research Scientist,1,Divorced,3065,3995,1,13,3,4,1,4,3,4,4,2,2,3
1383,36,Research & Development,9,4,Life Sciences,1,Male,66,4,1,Laboratory Technician,2,Married,2810,9238,1,22,4,2,0,5,3,3,5,4,0,2
1384,34,Sales,1,3,Marketing,1,Male,32,3,3,Sales Executive,4,Single,9888,6770,1,21,4,1,0,14,3,2,14,8,2,1
1385,34,Sales,13,4,Medical,4,Male,39,3,3,Sales Executive,3,Divorced,8628,22914,1,18,3,3,1,9,2,2,8,7,1,1
1386,26,Research & Development,1,3,Medical,3,Male,95,3,1,Laboratory Technician,1,Single,2867,20006,0,13,3,4,0,8,6,2,7,7,7,6
1387,29,Research & Development,1,3,Life Sciences,1,Male,89,3,2,Healthcare Representative,1,Married,5373,6225,0,12,3,1,1,6,5,2,5,3,0,2
1388,32,Research & Development,15,4,Medical,3,Female,34,3,2,Healthcare Representative,4,Divorced,6667,16542,5,18,3,2,1,9,6,3,5,1,1,2
1389,31,Research & Development,1,3,Life Sciences,4,Male,48,1,2,Research Scientist,1,Married,5003,5771,1,21,4,2,0,10,6,3,10,8,8,7
1390,28,Research & Development,17,3,Technical Degree,3,Male,32,2,1,Laboratory Technician,4,Divorced,2367,18779,5,12,3,1,1,6,2,2,4,1,0,3
1391,38,Sales,1,3,Life Sciences,1,Male,59,2,1,Sales Representative,1,Single,2858,11473,4,14,3,1,0,20,3,2,1,0,0,0
1392,35,Sales,7,4,Life Sciences,3,Female,55,3,2,Sales Executive,4,Married,5204,13586,1,11,3,4,0,10,2,3,10,8,0,9
1393,27,Sales,9,3,Marketing,4,Male,44,3,2,Sales Executive,4,Single,4105,5099,1,14,3,1,0,7,5,3,7,7,0,7
1394,32,Research & Development,5,4,Life Sciences,4,Male,56,2,2,Manufacturing Director,4,Single,9679,10138,8,24,4,2,0,8,1,3,1,0,0,0
1395,31,Sales,26,4,Marketing,1,Male,63,3,2,Sales Executive,4,Married,5617,21075,1,11,3,3,0,10,4,3,10,7,0,8
1396,53,Sales,24,4,Life Sciences,1,Male,66,3,3,Sales Executive,1,Single,10448,5843,6,13,3,2,0,15,2,2,2,2,2,2
1397,54,Research & Development,9,2,Life Sciences,1,Female,67,3,2,Research Scientist,3,Married,2897,22474,3,11,3,3,2,9,6,2,4,3,2,3
1398,33,Research & Development,7,2,Life Sciences,4,Male,36,3,2,Healthcare Representative,3,Divorced,5968,18079,1,20,4,3,3,9,2,3,9,7,2,8
1399,43,Research & Development,11,3,Life Sciences,1,Male,30,3,3,Healthcare Representative,3,Married,7510,16873,1,17,3,2,1,10,1,3,10,9,0,9
1400,38,Human Resources,1,4,Other,4,Male,88,3,1,Human Resources,2,Married,2991,5224,0,11,3,2,1,7,2,3,6,2,1,2
1401,55,Human Resources,26,4,Human Resources,3,Male,71,4,5,Manager,2,Married,19636,25811,4,18,3,1,1,35,0,3,10,9,1,4
1402,31,Research & Development,2,1,Medical,4,Female,59,1,1,Laboratory Technician,4,Divorced,1129,17536,1,11,3,3,3,1,4,3,1,0,0,0
1403,39,Sales,15,4,Marketing,2,Male,77,3,4,Sales Executive,1,Single,13341,25098,0,12,3,1,0,21,3,3,20,8,11,10
1404,42,Research & Development,23,2,Life Sciences,4,Male,37,2,2,Research Scientist,3,Single,4332,14811,1,12,3,4,0,20,2,3,20,9,3,7
1405,31,Research & Development,10,3,Medical,3,Female,40,3,3,Research Director,3,Married,11031,26862,4,20,4,3,1,13,2,4,11,7,4,8
1406,54,Research & Development,10,3,Medical,3,Female,77,3,2,Manufacturing Director,1,Single,4440,25198,6,19,3,4,0,9,3,3,5,2,1,4
1407,24,Research & Development,1,2,Life Sciences,2,Male,45,2,2,Healthcare Representative,3,Single,4617,14120,1,12,3,2,0,4,2,2,4,3,1,2
1408,23,Research & Development,12,2,Other,4,Male,78,3,1,Laboratory Technician,4,Single,2647,13672,1,13,3,3,0,5,6,4,5,2,1,4
1409,40,Research & Development,11,3,Technical Degree,4,Female,73,3,2,Laboratory Technician,3,Married,6323,26849,1,11,3,1,1,10,2,4,10,9,9,4
1410,40,Sales,2,2,Marketing,2,Female,92,3,2,Sales Executive,2,Married,5677,4258,3,14,3,3,1,15,4,3,11,8,5,10
1411,25,Human Resources,2,3,Human Resources,3,Female,82,3,1,Human Resources,2,Married,2187,19655,4,14,3,3,0,6,3,3,2,0,1,2
1412,30,Research & Development,1,2,Medical,4,Male,76,3,1,Laboratory Technician,2,Married,3748,4077,1,13,3,3,0,12,6,2,12,8,1,7
1413,25,Research & Development,2,1,Other,4,Male,57,3,1,Laboratory Technician,3,Divorced,3977,7298,6,19,3,3,1,7,2,2,2,2,0,2
1414,47,Research & Development,25,3,Medical,1,Male,84,3,3,Healthcare Representative,3,Single,8633,13084,2,23,4,2,0,25,3,3,17,14,12,11
1415,33,Research & Development,1,2,Medical,2,Male,59,2,1,Laboratory Technician,3,Divorced,2008,20439,1,12,3,3,3,1,2,2,1,1,0,0
1416,38,Sales,1,4,Life Sciences,4,Male,86,3,2,Sales Executive,2,Married,4440,7636,0,15,3,1,2,16,3,3,15,13,5,8
1417,31,Sales,2,2,Life Sciences,1,Male,54,3,1,Sales Representative,3,Married,3067,6393,0,19,3,3,1,3,1,3,2,2,1,2
1418,38,Research & Development,6,4,Life Sciences,1,Male,72,2,2,Manufacturing Director,3,Married,5321,14284,2,11,3,4,1,10,1,3,8,3,7,7
1419,42,Research & Development,18,4,Life Sciences,4,Male,35,3,2,Research Scientist,1,Divorced,5410,11189,6,17,3,3,1,9,3,2,4,3,1,2
1420,41,Research & Development,1,3,Life Sciences,4,Male,76,3,1,Research Scientist,4,Married,2782,21412,3,22,4,1,1,12,3,3,5,3,1,0
1421,47,Research & Development,1,1,Medical,3,Female,98,3,3,Research Director,2,Married,11957,17231,0,18,3,1,2,14,3,1,13,8,5,12
1422,35,Research & Development,11,4,Medical,4,Male,43,3,1,Laboratory Technician,3,Married,2660,20232,7,11,3,3,1,5,3,3,2,2,2,2
1423,22,Research & Development,1,2,Life Sciences,4,Male,63,3,1,Research Scientist,3,Single,3375,17624,0,12,3,4,0,4,2,4,3,2,1,2
1424,35,Research & Development,9,4,Medical,2,Male,48,3,2,Research Scientist,3,Single,5098,18698,1,19,3,2,0,10,5,3,10,7,0,8
1425,33,Research & Development,15,2,Medical,2,Female,95,3,2,Healthcare Representative,4,Married,4878,21653,0,13,3,1,1,10,6,3,9,7,8,1
1426,32,Research & Development,29,4,Life Sciences,3,Female,49,2,1,Laboratory Technician,2,Single,2837,15919,1,13,3,3,0,6,3,3,6,2,4,1
1427,40,Research & Development,1,4,Life Sciences,1,Male,83,3,1,Laboratory Technician,4,Married,2406,4060,8,19,3,3,2,8,3,2,1,0,0,0
1428,32,Sales,1,4,Medical,2,Male,68,2,1,Sales Representative,2,Married,2269,18024,0,14,3,2,1,3,2,3,2,2,2,2
1429,39,Research & Development,24,1,Life Sciences,1,Male,52,3,2,Research Scientist,4,Single,4108,5340,7,13,3,1,0,18,2,3,7,7,1,7
1430,38,Research & Development,10,3,Medical,2,Female,99,1,3,Research Director,3,Married,13206,3376,3,12,3,1,1,20,3,3,18,16,1,11
1431,32,Sales,1,4,Marketing,3,Female,48,3,3,Sales Executive,4,Married,10422,24032,1,19,3,3,2,14,3,3,14,10,5,7
1432,37,Research & Development,10,3,Life Sciences,3,Female,42,4,3,Research Director,4,Married,13744,15471,1,25,4,1,1,16,2,3,16,11,6,8
1433,25,Sales,8,2,Other,1,Female,85,3,2,Sales Executive,3,Divorced,4907,13684,0,22,4,2,1,6,3,2,5,3,0,4
1434,52,Sales,29,4,Life Sciences,1,Male,40,3,1,Sales Representative,4,Divorced,3482,19788,2,15,3,2,2,16,3,2,9,8,0,0
1435,44,Research & Development,1,3,Medical,2,Male,42,3,1,Research Scientist,4,Single,2436,13422,6,12,3,3,0,6,2,3,4,3,1,2
1436,21,Sales,5,1,Medical,3,Male,58,3,1,Sales Representative,1,Single,2380,25479,1,11,3,4,0,2,6,3,2,2,1,2
1437,39,Research & Development,9,3,Life Sciences,4,Male,87,3,5,Manager,4,Single,19431,15302,2,13,3,3,0,21,3,2,6,0,1,3
1438,23,Sales,9,3,Marketing,4,Male,33,3,1,Sales Representative,1,Married,1790,26956,1,19,3,1,1,1,3,2,1,0,1,0
1439,36,Sales,3,3,Medical,1,Female,94,2,3,Sales Executive,4,Married,7644,12695,0,19,3,3,2,10,2,3,9,7,3,4
1440,36,Research & Development,4,2,Life Sciences,4,Female,97,3,2,Manufacturing Director,2,Divorced,5131,9192,7,13,3,2,3,18,3,3,4,2,0,2
1441,56,Research & Development,1,4,Life Sciences,3,Male,57,3,2,Healthcare Representative,3,Divorced,6306,26236,1,21,4,1,1,13,2,2,13,12,1,9
1442,29,Research & Development,1,4,Medical,1,Male,36,3,1,Research Scientist,4,Married,4787,26124,9,14,3,2,3,4,3,4,2,2,2,2
1443,42,Research & Development,2,3,Life Sciences,1,Male,56,3,5,Manager,3,Married,18880,17312,5,11,3,1,0,24,2,2,22,6,4,14
1444,56,Research & Development,7,2,Technical Degree,4,Male,72,3,1,Laboratory Technician,3,Married,2339,3666,8,11,3,4,1,14,4,1,10,9,9,8
1445,41,Research & Development,28,4,Life Sciences,1,Female,60,2,4,Manufacturing Director,2,Married,13570,5640,0,23,4,3,1,21,3,3,20,7,0,10
1446,34,Sales,28,3,Marketing,4,Female,95,2,2,Sales Executive,3,Married,6712,8978,1,21,4,4,2,8,2,3,8,7,1,7
1447,36,Sales,15,4,Marketing,4,Male,88,1,2,Sales Executive,4,Divorced,5406,10436,1,24,4,1,1,15,4,2,15,12,11,11
1448,41,Sales,3,3,Life Sciences,3,Male,57,2,2,Sales Executive,2,Divorced,8938,12227,2,11,3,3,1,14,5,3,5,4,0,4
1449,32,Research & Development,2,3,Technical Degree,4,Male,78,3,1,Research Scientist,1,Single,2439,11288,1,14,3,4,0,4,4,3,4,2,1,2
1450,35,Human Resources,26,4,Life Sciences,3,Female,31,3,3,Human Resources,4,Single,8837,16642,1,16,3,3,0,9,2,3,9,0,1,7
1451,38,Sales,10,2,Life Sciences,1,Female,100,3,2,Sales Executive,4,Married,5343,5982,1,11,3,3,1,10,1,3,10,7,1,9
1452,50,Sales,1,4,Life Sciences,2,Male,94,3,2,Sales Executive,3,Divorced,6728,14255,7,12,3,4,2,12,3,3,6,3,0,1
1453,36,Sales,11,4,Marketing,2,Female,100,2,2,Sales Executive,4,Married,6652,14369,4,13,3,1,1,8,2,2,6,3,0,0
1454,45,Sales,20,3,Life Sciences,4,Female,50,3,2,Sales Executive,3,Single,4850,23333,8,15,3,3,0,8,3,3,5,3,0,1
1455,40,Research & Development,2,4,Life Sciences,3,Male,52,2,1,Research Scientist,3,Single,2809,2725,2,14,3,4,0,8,2,3,2,2,2,2
1456,35,Research & Development,18,4,Life Sciences,3,Male,80,3,2,Healthcare Representative,3,Married,5689,24594,1,14,3,4,2,10,2,4,10,2,0,2
1457,40,Research & Development,2,4,Medical,3,Female,98,3,1,Research Scientist,3,Married,2001,12549,2,14,3,2,3,20,2,3,5,3,0,2
1458,35,Research & Development,1,4,Life Sciences,3,Female,62,1,1,Research Scientist,4,Married,2977,8952,1,12,3,4,1,4,5,3,4,3,1,1
1459,29,Research & Development,13,2,Other,4,Male,46,2,2,Laboratory Technician,2,Married,4025,23679,4,13,3,1,1,10,2,3,4,3,0,3
1460,29,Research & Development,28,4,Medical,4,Female,73,2,1,Research Scientist,1,Single,3785,8489,1,14,3,2,0,5,3,1,5,4,0,4
1461,50,Sales,28,3,Marketing,4,Male,39,2,3,Sales Executive,1,Divorced,10854,16586,4,13,3,2,1,20,3,3,3,2,2,0
1462,39,Sales,24,1,Marketing,2,Female,60,2,4,Sales Executive,4,Married,12031,8828,0,11,3,1,1,21,2,2,20,9,9,6
1463,31,Research & Development,5,3,Medical,2,Male,74,3,2,Manufacturing Director,1,Single,9936,3787,0,19,3,2,0,10,2,3,9,4,1,7
1464,26,Sales,5,3,Other,4,Female,30,2,1,Sales Representative,3,Single,2966,21378,0,18,3,4,0,5,2,3,4,2,0,0
1465,36,Research & Development,23,2,Medical,3,Male,41,4,2,Laboratory Technician,4,Married,2571,12290,4,17,3,3,1,17,3,3,5,2,0,3
1466,39,Research & Development,6,1,Medical,4,Male,42,2,3,Healthcare Representative,1,Married,9991,21457,4,15,3,1,1,9,5,3,7,7,1,7
1467,27,Research & Development,4,3,Life Sciences,2,Male,87,4,2,Manufacturing Director,2,Married,6142,5174,1,20,4,2,1,6,0,3,6,2,0,3
1468,49,Sales,2,3,Medical,4,Male,63,2,2,Sales Executive,2,Married,5390,13243,2,14,3,4,0,17,3,2,9,6,0,8
1469,34,Research & Development,8,3,Medical,2,Male,82,4,2,Laboratory Technician,3,Married,4404,10228,2,12,3,1,0,6,3,4,4,3,1,2
